pro_id	gene_id	pro_name	gene_name
Q96P20-4	ENSG_NLRP3	NLRP3	NLRP3
Q96P20-5	ENSG_NLRP3	NLRP3	NLRP3
Q96P20-6	ENSG_NLRP3	NLRP3	NLRP3
Q96P26	ENSG00000185013	5NT1B	NT5C1B
Q96P26-2	ENSG_NT5C1B	5NT1B	NT5C1B
Q96P26-3	ENSG_NT5C1B	5NT1B	NT5C1B
Q96P26-4	ENSG_NT5C1B	5NT1B	NT5C1B
Q96P31	ENSG00000160856	FCRL3	FCRL3
Q96P31-2	ENSG_FCRL3	FCRL3	FCRL3
Q96P31-3	ENSG_FCRL3	FCRL3	FCRL3
Q96P31-4	ENSG_FCRL3	FCRL3	FCRL3
Q96P31-5	ENSG_FCRL3	FCRL3	FCRL3
Q96P31-6	ENSG_FCRL3	FCRL3	FCRL3
Q96P31-7	ENSG_FCRL3	FCRL3	FCRL3
Q96P44	ENSG00000124749	COLA1	COL21A1
Q96P44-2	ENSG_COL21A1	COLA1	COL21A1
Q96P44-3	ENSG_COL21A1	COLA1	COL21A1
Q96P47	ENSG00000133612	AGAP3	AGAP3
Q96P47-2	ENSG_AGAP3	AGAP3	AGAP3
Q96P47-3	ENSG_AGAP3	AGAP3	AGAP3
Q96P47-4	ENSG_AGAP3	AGAP3	AGAP3
Q96P47-5	ENSG_AGAP3	AGAP3	AGAP3
Q96P47-6	ENSG_AGAP3	AGAP3	AGAP3
Q96P48	ENSG00000186635	ARAP1	ARAP1
Q96P48-1	ENSG_ARAP1	ARAP1	ARAP1
Q96P48-2	ENSG_ARAP1	ARAP1	ARAP1
Q96P48-3	ENSG_ARAP1	ARAP1	ARAP1
Q96P48-4	ENSG_ARAP1	ARAP1	ARAP1
Q96P48-5	ENSG_ARAP1	ARAP1	ARAP1
Q96P48-7	ENSG_ARAP1	ARAP1	ARAP1
Q96P50	ENSG00000131584	ACAP3	ACAP3
Q96P50-1	ENSG_ACAP3	ACAP3	ACAP3
Q96P50-4	ENSG_ACAP3	ACAP3	ACAP3
Q96P53	ENSG00000139668	WDFY2	WDFY2
Q96P56	ENSG00000166762	CTSR2	CATSPER2
Q96P56-2	ENSG_CATSPER2	CTSR2	CATSPER2
Q96P56-3	ENSG_CATSPER2	CTSR2	CATSPER2
Q96P56-4	ENSG_CATSPER2	CTSR2	CATSPER2
Q96P63	ENSG00000166634	SPB12	SERPINB12
Q96P63-2	ENSG_SERPINB12	SPB12	SERPINB12
Q96P64	ENSG00000188234	AGAP4	AGAP4
Q96P65	ENSG00000186867	QRFPR	QRFPR
Q96P66	ENSG00000165370	GP101	GPR101
Q96P67	ENSG00000171657	GPR82	GPR82
Q96P68	ENSG00000165621	OXGR1	OXGR1
Q96P69	ENSG00000155269	GPR78	GPR78
Q96P70	ENSG00000198700	IPO9	IPO9
Q96P71	ENSG00000125967	NECA3	NECAB3
Q96P71-2	ENSG_NECAB3	NECA3	NECAB3
Q96P71-3	ENSG_NECAB3	NECA3	NECAB3
Q96P88	ENSG_GNRHR2	GNRR2	GNRHR2
Q96PB1	ENSG00000127995	CASD1	CASD1
Q96PB7	ENSG00000118733	NOE3	OLFM3
Q96PB7-2	ENSG_OLFM3	NOE3	OLFM3
Q96PB7-3	ENSG_OLFM3	NOE3	OLFM3
Q96PB7-4	ENSG_OLFM3	NOE3	OLFM3
Q96PB7-5	ENSG_OLFM3	NOE3	OLFM3
Q96PB7-6	ENSG_OLFM3	NOE3	OLFM3
Q96PB8	ENSG00000179796	LRC3B	LRRC3B
Q96PC2	ENSG00000161896	IP6K3	IP6K3
Q96PC3	ENSG00000152056	AP1S3	AP1S3
Q96PC3-2	ENSG_AP1S3	AP1S3	AP1S3
Q96PC3-3	ENSG_AP1S3	AP1S3	AP1S3
Q96PC3-4	ENSG_AP1S3	AP1S3	AP1S3
Q96PC5	ENSG00000150527	MIA2	MIA2
Q96PC5-10	ENSG_MIA2	MIA2	MIA2
Q96PC5-11	ENSG_MIA2	MIA2	MIA2
Q96PC5-12	ENSG_MIA2	MIA2	MIA2
Q96PC5-13	ENSG_MIA2	MIA2	MIA2
Q96PC5-14	ENSG_MIA2	MIA2	MIA2
Q96PC5-2	ENSG_MIA2	MIA2	MIA2
Q96PC5-5	ENSG_MIA2	MIA2	MIA2
Q96PC5-6	ENSG_MIA2	MIA2	MIA2
Q96PC5-7	ENSG_MIA2	MIA2	MIA2
Q96PC5-8	ENSG_MIA2	MIA2	MIA2
Q96PC5-9	ENSG_MIA2	MIA2	MIA2
Q96PD2	ENSG00000057019	DCBD2	DCBLD2
Q96PD2-2	ENSG_DCBLD2	DCBD2	DCBLD2
Q96PD4	ENSG00000112116	IL17F	IL17F
Q96PD5	ENSG00000161031	PGRP2	PGLYRP2
Q96PD5-2	ENSG_PGLYRP2	PGRP2	PGLYRP2
Q96PD6	ENSG00000124003	MOGT1	MOGAT1
Q96PD7	ENSG00000062282	DGAT2	DGAT2
Q96PD7-2	ENSG_DGAT2	DGAT2	DGAT2
Q96PE1	ENSG00000020181	AGRA2	ADGRA2
Q96PE1-2	ENSG_ADGRA2	AGRA2	ADGRA2
Q96PE1-3	ENSG_ADGRA2	AGRA2	ADGRA2
Q96PE2	ENSG00000110237	ARHGH	ARHGEF17
Q96PE3	ENSG00000040933	INP4A	INPP4A
Q96PE3-2	ENSG_INPP4A	INP4A	INPP4A
Q96PE3-3	ENSG_INPP4A	INP4A	INPP4A
Q96PE3-4	ENSG_INPP4A	INP4A	INPP4A
Q96PE5	ENSG00000197430	OPALI	OPALIN
Q96PE5-2	ENSG_OPALIN	OPALI	OPALIN
Q96PE5-3	ENSG_OPALIN	OPALI	OPALIN
Q96PE5-4	ENSG_OPALIN	OPALI	OPALIN
Q96PE6	ENSG00000141946	ZIM3	ZIM3
Q96PE7	ENSG00000124370	MCEE	MCEE
Q96PF1	ENSG00000159495	TGM7	TGM7
Q96PF2	ENSG00000206203	TSSK2	TSSK2
Q96PG1	ENSG00000214787	M4A4E	MS4A4E
Q96PG1-2	ENSG_MS4A4E	M4A4E	MS4A4E
Q96PG1-3	ENSG_MS4A4E	M4A4E	MS4A4E
Q96PG2	ENSG00000172689	M4A10	MS4A10
Q96PG8	ENSG00000105327	BBC3B	BBC3
Q96PG8-1	ENSG_BBC3	BBC3B	BBC3
Q96PH1	ENSG00000290203	NOX5	NOX5
Q96PH1	ENSG00000255346	NOX5	NOX5
Q96PH1-2	ENSG_NOX5	NOX5	NOX5
Q96PH1-3	ENSG_NOX5	NOX5	NOX5
Q96PH1-4	ENSG_NOX5	NOX5	NOX5
Q96PH1-5	ENSG_NOX5	NOX5	NOX5
Q96PH1-6	ENSG_NOX5	NOX5	NOX5
Q96PH6	ENSG00000131068	DB118	DEFB118
Q96PI1	ENSG00000184148	SPRR4	SPRR4
Q96PJ5	ENSG00000163518	FCRL4	FCRL4
Q96PJ5-2	ENSG_FCRL4	FCRL4	FCRL4
Q96PK6	ENSG00000239306	RBM14	RBM14
Q96PK6-2	ENSG_RBM14	RBM14	RBM14
Q96PK6-3	ENSG_RBM14	RBM14	RBM14
Q96PK6-4	ENSG_RBM14	RBM14	RBM14
Q96PK6-5	ENSG_RBM14	RBM14	RBM14
Q96PL1	ENSG00000164265	SG3A2	SCGB3A2
Q96PL2	ENSG00000119913	TECTB	TECTB
Q96PL5	ENSG00000164010	ERMAP	ERMAP
Q96PM5	ENSG00000163743	ZN363	RCHY1
Q96PM5-2	ENSG_RCHY1	ZN363	RCHY1
Q96PM5-3	ENSG_RCHY1	ZN363	RCHY1
Q96PM5-4	ENSG_RCHY1	ZN363	RCHY1
Q96PM5-5	ENSG_RCHY1	ZN363	RCHY1
Q96PM5-6	ENSG_RCHY1	ZN363	RCHY1
Q96PM5-7	ENSG_RCHY1	ZN363	RCHY1
Q96PM5-8	ENSG_RCHY1	ZN363	RCHY1
Q96PM9	ENSG00000161642	Z385A	ZNF385A
Q96PM9-1	ENSG_ZNF385A	Z385A	ZNF385A
Q96PM9-2	ENSG_ZNF385A	Z385A	ZNF385A
Q96PM9-3	ENSG_ZNF385A	Z385A	ZNF385A
Q96PN6	ENSG00000143199	ADCYA	ADCY10
Q96PN6-2	ENSG_ADCY10	ADCYA	ADCY10
Q96PN6-3	ENSG_ADCY10	ADCYA	ADCY10
Q96PN6-4	ENSG_ADCY10	ADCYA	ADCY10
Q96PN7	ENSG00000124496	TREF1	TRERF1
Q96PN7-2	ENSG_TRERF1	TREF1	TRERF1
Q96PN7-3	ENSG_TRERF1	TREF1	TRERF1
Q96PN7-4	ENSG_TRERF1	TREF1	TRERF1
Q96PN7-5	ENSG_TRERF1	TREF1	TRERF1
Q96PN8	ENSG00000162526	TSSK3	TSSK3
Q96PP4	ENSG00000213265	TSG13	TSGA13
Q96PP8	ENSG00000154451	GBP5	GBP5
Q96PP8-2	ENSG_GBP5	GBP5	GBP5
Q96PP9	ENSG00000162654	GBP4	GBP4
Q96PQ0	ENSG00000184985	SORC2	SORCS2
Q96PQ1	ENSG00000254521	SIG12	SIGLEC12
Q96PQ1-2	ENSG_SIGLEC12	SIG12	SIGLEC12
Q96PQ5	ENSG_PPP1R2P1	IPP2L	PPP1R2P1
Q96PQ6	ENSG00000130803	ZN317	ZNF317
Q96PQ6-2	ENSG_ZNF317	ZN317	ZNF317
Q96PQ6-3	ENSG_ZNF317	ZN317	ZNF317
Q96PQ6-4	ENSG_ZNF317	ZN317	ZNF317
Q96PQ7	ENSG00000109790	KLHL5	KLHL5
Q96PQ7-2	ENSG_KLHL5	KLHL5	KLHL5
Q96PQ7-3	ENSG_KLHL5	KLHL5	KLHL5
Q96PQ7-4	ENSG_KLHL5	KLHL5	KLHL5
Q96PQ7-5	ENSG_KLHL5	KLHL5	KLHL5
Q96PQ7-6	ENSG_KLHL5	KLHL5	KLHL5
Q96PR1	ENSG00000166006	KCNC2	KCNC2
Q96PR1-2	ENSG_KCNC2	KCNC2	KCNC2
Q96PR1-3	ENSG_KCNC2	KCNC2	KCNC2
Q96PR1-4	ENSG_KCNC2	KCNC2	KCNC2
Q96PR1-5	ENSG_KCNC2	KCNC2	KCNC2
Q96PR1-6	ENSG_KCNC2	KCNC2	KCNC2
Q96PS1	ENSG00000163705	FACOS	FANCD2OS
Q96PS6	ENSG_GAFA1	GAFA1	GAFA1
Q96PS8	ENSG00000143595	AQP10	AQP10
Q96PS8-2	ENSG_AQP10	AQP10	AQP10
Q96PT3	ENSG_DUX5	DUX5	DUX5
Q96PT3-2	ENSG_DUX5	DUX5	DUX5
Q96PT4	ENSG_DUX3	DUX3	DUX3
Q96PT4-2	ENSG_DUX3	DUX3	DUX3
Q96PU4	ENSG00000147854	UHRF2	UHRF2
Q96PU4-2	ENSG_UHRF2	UHRF2	UHRF2
Q96PU5	ENSG00000049759	NED4L	NEDD4L
Q96PU5-2	ENSG_NEDD4L	NED4L	NEDD4L
Q96PU5-3	ENSG_NEDD4L	NED4L	NEDD4L
Q96PU5-4	ENSG_NEDD4L	NED4L	NEDD4L
Q96PU5-5	ENSG_NEDD4L	NED4L	NEDD4L
Q96PU5-6	ENSG_NEDD4L	NED4L	NEDD4L
Q96PU5-7	ENSG_NEDD4L	NED4L	NEDD4L
Q96PU5-9	ENSG_NEDD4L	NED4L	NEDD4L
Q96PU8	ENSG00000112531	QKI	QKI
Q96PU8-3	ENSG_QKI	QKI	QKI
Q96PU8-5	ENSG_QKI	QKI	QKI
Q96PU8-6	ENSG_QKI	QKI	QKI
Q96PU8-8	ENSG_QKI	QKI	QKI
Q96PU8-9	ENSG_QKI	QKI	QKI
Q96PU9	ENSG00000177947	ODF3A	ODF3
Q96PU9-2	ENSG_ODF3	ODF3A	ODF3
Q96PU9-3	ENSG_ODF3	ODF3A	ODF3
Q96PV0	ENSG00000227460	SYGP1	SYNGAP1
Q96PV0	ENSG00000197283	SYGP1	SYNGAP1
Q96PV0-2	ENSG_SYNGAP1	SYGP1	SYNGAP1
Q96PV0-3	ENSG_SYNGAP1	SYGP1	SYNGAP1
Q96PV0-4	ENSG_SYNGAP1	SYGP1	SYNGAP1
Q96PV4	ENSG00000198883	PNMA5	PNMA5
Q96PV6	ENSG00000276458	LENG8	LENG8
Q96PV6	ENSG00000274305	LENG8	LENG8
Q96PV6	ENSG00000276681	LENG8	LENG8
Q96PV6	ENSG00000167615	LENG8	LENG8
Q96PV6-1	ENSG_LENG8	LENG8	LENG8
Q96PV6-3	ENSG_LENG8	LENG8	LENG8
Q96PV7	ENSG00000146067	F193B	FAM193B
Q96PV7-2	ENSG_FAM193B	F193B	FAM193B
Q96PV7-3	ENSG_FAM193B	F193B	FAM193B
Q96PX1	ENSG00000141576	RN157	RNF157
Q96PX1-2	ENSG_RNF157	RN157	RNF157
Q96PX6	ENSG00000055813	CC85A	CCDC85A
Q96PX8	ENSG00000178235	SLIK1	SLITRK1
Q96PX9	ENSG00000153404	PKH4B	PLEKHG4B
Q96PY0	ENSG_PSMG3	K1908	PSMG3
Q96PY5	ENSG00000157827	FMNL2	FMNL2
Q96PY5-3	ENSG_FMNL2	FMNL2	FMNL2
Q96PY6	ENSG00000137601	NEK1	NEK1
Q96PY6-2	ENSG_NEK1	NEK1	NEK1
Q96PY6-3	ENSG_NEK1	NEK1	NEK1
Q96PY6-4	ENSG_NEK1	NEK1	NEK1
Q96PY6-5	ENSG_NEK1	NEK1	NEK1
Q96PY6-6	ENSG_NEK1	NEK1	NEK1
Q96PZ0	ENSG00000091127	PUS7	PUS7
Q96PZ0-2	ENSG_PUS7	PUS7	PUS7
Q96PZ2	ENSG00000166801	F111A	FAM111A
Q96PZ7	ENSG00000183117	CSMD1	CSMD1
Q96PZ7-2	ENSG_CSMD1	CSMD1	CSMD1
Q96PZ7-3	ENSG_CSMD1	CSMD1	CSMD1
Q96PZ7-4	ENSG_CSMD1	CSMD1	CSMD1
Q96Q04	ENSG00000142235	LMTK3	LMTK3
Q96Q05	ENSG00000167632	TPPC9	TRAPPC9
Q96Q05-2	ENSG_TRAPPC9	TPPC9	TRAPPC9
Q96Q05-3	ENSG_TRAPPC9	TPPC9	TRAPPC9
Q96Q06	ENSG00000167676	PLIN4	PLIN4
Q96Q07	ENSG00000183826	BTBD9	BTBD9
Q96Q07-2	ENSG_BTBD9	BTBD9	BTBD9
Q96Q07-3	ENSG_BTBD9	BTBD9	BTBD9
Q96Q11	ENSG00000072756	TRNT1	TRNT1
Q96Q11-2	ENSG_TRNT1	TRNT1	TRNT1
Q96Q11-3	ENSG_TRNT1	TRNT1	TRNT1
Q96Q15	ENSG00000157106	SMG1	SMG1
Q96Q15-2	ENSG_SMG1	SMG1	SMG1
Q96Q15-3	ENSG_SMG1	SMG1	SMG1
Q96Q15-4	ENSG_SMG1	SMG1	SMG1
Q96Q27	ENSG00000278693	ASB2	ASB2
Q96Q27	ENSG00000100628	ASB2	ASB2
Q96Q27-1	ENSG_ASB2	ASB2	ASB2
Q96Q35	ENSG00000155749	FACC1	FLACC1
Q96Q35-2	ENSG_FLACC1	FACC1	FLACC1
Q96Q40	ENSG00000138395	CDK15	CDK15
Q96Q40-3	ENSG_CDK15	CDK15	CDK15
Q96Q40-4	ENSG_CDK15	CDK15	CDK15
Q96Q40-5	ENSG_CDK15	CDK15	CDK15
Q96Q40-6	ENSG_CDK15	CDK15	CDK15
Q96Q42	ENSG00000003393	ALS2	ALS2
Q96Q42-2	ENSG_ALS2	ALS2	ALS2
Q96Q42-3	ENSG_ALS2	ALS2	ALS2
Q96Q45	ENSG00000155755	TM237	TMEM237
Q96Q45-2	ENSG_TMEM237	TM237	TMEM237
Q96Q45-3	ENSG_TMEM237	TM237	TMEM237
Q96Q45-4	ENSG_TMEM237	TM237	TMEM237
Q96Q45-5	ENSG_TMEM237	TM237	TMEM237
Q96Q77	ENSG00000141977	CIB3	CIB3
Q96Q77-2	ENSG_CIB3	CIB3	CIB3
Q96Q80	ENSG00000274437	DERL3	DERL3
Q96Q80	ENSG00000099958	DERL3	DERL3
Q96Q80-2	ENSG_DERL3	DERL3	DERL3
Q96Q80-3	ENSG_DERL3	DERL3	DERL3
Q96Q80-4	ENSG_DERL3	DERL3	DERL3
Q96Q80-5	ENSG_DERL3	DERL3	DERL3
Q96Q83	ENSG00000166199	ALKB3	ALKBH3
Q96Q83-2	ENSG_ALKBH3	ALKB3	ALKBH3
Q96Q89	ENSG00000138182	KI20B	KIF20B
Q96Q89-2	ENSG_KIF20B	KI20B	KIF20B
Q96Q89-3	ENSG_KIF20B	KI20B	KIF20B
Q96Q89-4	ENSG_KIF20B	KI20B	KIF20B
Q96Q89-5	ENSG_KIF20B	KI20B	KIF20B
Q96Q91	ENSG00000113073	B3A4	SLC4A9
Q96Q91-2	ENSG_SLC4A9	B3A4	SLC4A9
Q96Q91-3	ENSG_SLC4A9	B3A4	SLC4A9
Q96Q91-4	ENSG_SLC4A9	B3A4	SLC4A9
Q96QA5	ENSG00000167914	GSDMA	GSDMA
Q96QA6	ENSG00000175155	YPEL2	YPEL2
Q96QB1	ENSG00000164741	RHG07	DLC1
Q96QB1-1	ENSG_DLC1	RHG07	DLC1
Q96QB1-3	ENSG_DLC1	RHG07	DLC1
Q96QB1-4	ENSG_DLC1	RHG07	DLC1
Q96QB1-5	ENSG_DLC1	RHG07	DLC1
Q96QB1-6	ENSG_DLC1	RHG07	DLC1
Q96QC0	ENSG00000230995	PP1RA	PPP1R10
Q96QC0	ENSG00000231737	PP1RA	PPP1R10
Q96QC0	ENSG00000227804	PP1RA	PPP1R10
Q96QC0	ENSG00000235291	PP1RA	PPP1R10
Q96QC0	ENSG00000206489	PP1RA	PPP1R10
Q96QC0	ENSG00000238104	PP1RA	PPP1R10
Q96QC0	ENSG00000204569	PP1RA	PPP1R10
Q96QD5	ENSG00000121690	DEPD7	DEPDC7
Q96QD5-2	ENSG_DEPDC7	DEPD7	DEPDC7
Q96QD8	ENSG00000134294	S38A2	SLC38A2
Q96QD8-2	ENSG_SLC38A2	S38A2	SLC38A2
Q96QD9	ENSG00000122068	UIF	FYTTD1
Q96QD9-2	ENSG_FYTTD1	UIF	FYTTD1
Q96QD9-3	ENSG_FYTTD1	UIF	FYTTD1
Q96QD9-4	ENSG_FYTTD1	UIF	FYTTD1
Q96QE2	ENSG00000151229	MYCT	SLC2A13
Q96QE3	ENSG00000176208	ATAD5	ATAD5
Q96QE3-2	ENSG_ATAD5	ATAD5	ATAD5
Q96QE4	ENSG00000185158	LR37B	LRRC37B
Q96QE4-2	ENSG_LRRC37B	LR37B	LRRC37B
Q96QE5	ENSG00000172171	TEFM	TEFM
Q96QE5-4	ENSG_TEFM	TEFM	TEFM
Q96QF0	ENSG00000127328	RAB3I	RAB3IP
Q96QF0-2	ENSG_RAB3IP	RAB3I	RAB3IP
Q96QF0-3	ENSG_RAB3IP	RAB3I	RAB3IP
Q96QF0-4	ENSG_RAB3IP	RAB3I	RAB3IP
Q96QF0-5	ENSG_RAB3IP	RAB3I	RAB3IP
Q96QF0-6	ENSG_RAB3IP	RAB3I	RAB3IP
Q96QF0-7	ENSG_RAB3IP	RAB3I	RAB3IP
Q96QF0-8	ENSG_RAB3IP	RAB3I	RAB3IP
Q96QF7	ENSG00000147174	GCNA	GCNA
Q96QG7	ENSG00000285032	MTMR9	MTMR9
Q96QG7	ENSG00000104643	MTMR9	MTMR9
Q96QG7-2	ENSG_MTMR9	MTMR9	MTMR9
Q96QH2	ENSG00000133246	PRAM	PRAM1
Q96QH8	ENSG00000171478	LYZL5	SPACA5B
Q96QH8	ENSG00000171489	LYZL5	SPACA5
Q96QI5	ENSG00000276333	HS3S6	HS3ST6
Q96QI5	ENSG00000162040	HS3S6	HS3ST6
Q96QK1	ENSG00000069329	VPS35	VPS35
Q96QK8	ENSG00000163683	SIM14	SMIM14
Q96QP1	ENSG00000073331	ALPK1	ALPK1
Q96QP1-2	ENSG_ALPK1	ALPK1	ALPK1
Q96QR1	ENSG00000161055	SG3A1	SCGB3A1
Q96QR8	ENSG00000146676	PURB	PURB
Q96QS1	ENSG00000064201	TSN32	TSPAN32
Q96QS1-2	ENSG_TSPAN32	TSN32	TSPAN32
Q96QS1-3	ENSG_TSPAN32	TSN32	TSPAN32
Q96QS1-4	ENSG_TSPAN32	TSN32	TSPAN32
Q96QS1-5	ENSG_TSPAN32	TSN32	TSPAN32
Q96QS3	ENSG00000004848	ARX	ARX
Q96QS6	ENSG00000147613	KPSH2	PSKH2
Q96QT4	ENSG00000092439	TRPM7	TRPM7
Q96QT6	ENSG00000109118	PHF12	PHF12
Q96QT6-2	ENSG_PHF12	PHF12	PHF12
Q96QT6-3	ENSG_PHF12	PHF12	PHF12
Q96QT6-4	ENSG_PHF12	PHF12	PHF12
Q96QT6-5	ENSG_PHF12	PHF12	PHF12
Q96QU1	ENSG00000150275	PCD15	PCDH15
Q96QU1-2	ENSG_PCDH15	PCD15	PCDH15
Q96QU1-3	ENSG_PCDH15	PCD15	PCDH15
Q96QU1-4	ENSG_PCDH15	PCD15	PCDH15
Q96QU1-6	ENSG_PCDH15	PCD15	PCDH15
Q96QU4	ENSG00000225899	FRG2B	FRG2B
Q96QU6	ENSG00000110455	1A1L1	ACCS
Q96QU6-2	ENSG_ACCS	1A1L1	ACCS
Q96QU8	ENSG00000169180	XPO6	XPO6
Q96QU8-2	ENSG_XPO6	XPO6	XPO6
Q96QV1	ENSG00000164161	HHIP	HHIP
Q96QV1-2	ENSG_HHIP	HHIP	HHIP
Q96QV6	ENSG00000164508	H2A1A	H2AC1
Q96QZ0	ENSG00000154143	PANX3	PANX3
Q96QZ7	ENSG00000151276	MAGI1	MAGI1
Q96QZ7-2	ENSG_MAGI1	MAGI1	MAGI1
Q96QZ7-3	ENSG_MAGI1	MAGI1	MAGI1
Q96QZ7-4	ENSG_MAGI1	MAGI1	MAGI1
Q96QZ7-5	ENSG_MAGI1	MAGI1	MAGI1
Q96QZ7-6	ENSG_MAGI1	MAGI1	MAGI1
Q96QZ7-7	ENSG_MAGI1	MAGI1	MAGI1
Q96R05	ENSG00000162444	RET7	RBP7
Q96R06	ENSG00000076382	SPAG5	SPAG5
Q96R08	ENSG00000172362	OR5BC	OR5B12
Q96R09	ENSG00000172365	OR5B2	OR5B2
Q96R27	ENSG00000171180	OR2M4	OR2M4
Q96R28	ENSG00000198601	OR2M2	OR2M2
Q96R30	ENSG00000182613	OR2V2	OR2V2
Q96R45	ENSG00000284749	OR2A7	OR2A7
Q96R45	ENSG00000243896	OR2A7	OR2A7
Q96R47	ENSG00000221938	O2A14	OR2A14
Q96R48	ENSG00000284896	OR2A5	OR2A5
Q96R48	ENSG00000221836	OR2A5	OR2A5
Q96R54	ENSG00000241128	O14A2	OR14A2
Q96R67	ENSG00000284255	OR4CC	OR4C12
Q96R67	ENSG00000221954	OR4CC	OR4C12
Q96R69	ENSG_OR4F4	OR4F4	OR4F4
Q96R72	ENSG_OR4K3	OR4K3	OR4K3
Q96R84	ENSG_OR1F2P	OR1F2	OR1F2P
Q96RA2	ENSG00000188000	OR7D2	OR7D2
Q96RB7	ENSG00000255223	OR5MB	OR5M11
Q96RC9	ENSG00000280090	OR8B4	OR8B4
Q96RD0	ENSG00000284680	OR8B2	OR8B2
Q96RD1	ENSG00000205330	OR6C1	OR6C1
Q96RD2	ENSG00000255307	O52B2	OR52B2
Q96RD3	ENSG00000205409	O52E6	OR52E6
Q96RD6	ENSG00000073150	PANX2	PANX2
Q96RD6-1	ENSG_PANX2	PANX2	PANX2
Q96RD6-2	ENSG_PANX2	PANX2	PANX2
Q96RD7	ENSG00000110218	PANX1	PANX1
Q96RD7-2	ENSG_PANX1	PANX1	PANX1
Q96RD9	ENSG00000143297	FCRL5	FCRL5
Q96RD9-2	ENSG_FCRL5	FCRL5	FCRL5
Q96RD9-3	ENSG_FCRL5	FCRL5	FCRL5
Q96RD9-4	ENSG_FCRL5	FCRL5	FCRL5
Q96RD9-5	ENSG_FCRL5	FCRL5	FCRL5
Q96RE7	ENSG00000160877	NACC1	NACC1
Q96RE9	ENSG00000145908	ZN300	ZNF300
Q96RE9-2	ENSG_ZNF300	ZN300	ZNF300
Q96RE9-3	ENSG_ZNF300	ZN300	ZNF300
Q96RE9-4	ENSG_ZNF300	ZN300	ZNF300
Q96RF0	ENSG00000178996	SNX18	SNX18
Q96RF0-2	ENSG_SNX18	SNX18	SNX18
Q96RF0-3	ENSG_SNX18	SNX18	SNX18
Q96RG2	ENSG00000115687	PASK	PASK
Q96RG2-2	ENSG_PASK	PASK	PASK
Q96RG2-4	ENSG_PASK	PASK	PASK
Q96RI0	ENSG00000127533	PAR4	F2RL3
Q96RI1	ENSG00000012504	NR1H4	NR1H4
Q96RI1-1	ENSG_NR1H4	NR1H4	NR1H4
Q96RI1-2	ENSG_NR1H4	NR1H4	NR1H4
Q96RI1-4	ENSG_NR1H4	NR1H4	NR1H4
Q96RI1-5	ENSG_NR1H4	NR1H4	NR1H4
Q96RI8	ENSG00000146383	TAAR6	TAAR6
Q96RI9	ENSG00000237110	TAAR9	TAAR9
Q96RJ0	ENSG00000146399	TAAR1	TAAR1
Q96RJ3	ENSG00000159958	TR13C	TNFRSF13C
Q96RJ3-2	ENSG_TNFRSF13C	TR13C	TNFRSF13C
Q96RJ6	ENSG00000146618	FER3L	FERD3L
Q96RK0	ENSG00000079432	CIC	CIC
Q96RK1	ENSG00000179862	CITE4	CITED4
Q96RK4	ENSG00000140463	BBS4	BBS4
Q96RK4-2	ENSG_BBS4	BBS4	BBS4
Q96RK4-3	ENSG_BBS4	BBS4	BBS4
Q96RL1	ENSG00000087206	UIMC1	UIMC1
Q96RL1-2	ENSG_UIMC1	UIMC1	UIMC1
Q96RL1-3	ENSG_UIMC1	UIMC1	UIMC1
Q96RL1-4	ENSG_UIMC1	UIMC1	UIMC1
Q96RL1-5	ENSG_UIMC1	UIMC1	UIMC1
Q96RL6	ENSG00000161640	SIG11	SIGLEC11
Q96RL6-2	ENSG_SIGLEC11	SIG11	SIGLEC11
Q96RL7	ENSG00000197969	VP13A	VPS13A
Q96RL7-2	ENSG_VPS13A	VP13A	VPS13A
Q96RL7-3	ENSG_VPS13A	VP13A	VPS13A
Q96RL7-4	ENSG_VPS13A	VP13A	VPS13A
Q96RM1	ENSG00000244094	SPR2F	SPRR2F
Q96RN1	ENSG00000112053	S26A8	SLC26A8
Q96RN1-2	ENSG_SLC26A8	S26A8	SLC26A8
Q96RN1-3	ENSG_SLC26A8	S26A8	SLC26A8
Q96RN1-4	ENSG_SLC26A8	S26A8	SLC26A8
Q96RN5	ENSG00000099917	MED15	MED15
Q96RN5-2	ENSG_MED15	MED15	MED15
Q96RN5-3	ENSG_MED15	MED15	MED15
Q96RP3	ENSG00000145040	UCN2	UCN2
Q96RP7	ENSG00000197093	G3ST4	GAL3ST4
Q96RP7-2	ENSG_GAL3ST4	G3ST4	GAL3ST4
Q96RP8	ENSG00000104848	KCNA7	KCNA7
Q96RP9	ENSG00000168827	EFGM	GFM1
Q96RP9-2	ENSG_GFM1	EFGM	GFM1
Q96RQ1	ENSG00000087502	ERGI2	ERGIC2
Q96RQ3	ENSG00000078070	MCCA	MCCC1
Q96RQ9	ENSG00000104951	OXLA	IL4I1
Q96RQ9-2	ENSG_IL4I1	OXLA	IL4I1
Q96RR1	ENSG00000107815	PEO1	TWNK
Q96RR1-2	ENSG_TWNK	PEO1	TWNK
Q96RR1-3	ENSG_TWNK	PEO1	TWNK
Q96RR4	ENSG00000110931	KKCC2	CAMKK2
Q96RR4-2	ENSG_CAMKK2	KKCC2	CAMKK2
Q96RR4-3	ENSG_CAMKK2	KKCC2	CAMKK2
Q96RR4-4	ENSG_CAMKK2	KKCC2	CAMKK2
Q96RR4-5	ENSG_CAMKK2	KKCC2	CAMKK2
