disease,pro_id,nsnps,PP.H0.abf_r1,PP.H1.abf_r1,PP.H2.abf_r1,PP.H3.abf_r1,PP.H4.abf_r1
lep_eas,Q9H479,980,0.8,0.1,0.1,0,0
lep_eas,Q9BTW9,980,0.8,0.1,0.1,0,0
lep_eas,P19404,3689,0.6,0.2,0.1,0,0
lep_eas,Q15311,3695,0.6,0.2,0.1,0,0
lep_eas,Q8TF05,3658,0.6,0.2,0.1,0,0
lep_eas,Q13636,3692,0.5,0.3,0.1,0.1,0
lep_eas,Q9P0L0,3591,0.6,0.2,0.1,0,0
lep_eas,Q99747,3840,0.6,0.2,0.1,0,0
lep_eas,P54578,2128,0.5,0.4,0,0,0
lep_eas,Q96FV9,2309,0.8,0.2,0.1,0,0
lep_eas,Q5KU26,2751,0.7,0.2,0.1,0,0
lep_eas,P07947,3552,0.7,0.2,0.1,0,0
lep_eas,Q7LBR1,3471,0.6,0.2,0.2,0.1,0
lep_eas,O14732,3496,0.5,0.2,0.2,0.1,0
lep_eas,Q9BUF5,3744,0.6,0.2,0.2,0.1,0
lep_eas,Q9Y4W6,3845,0.5,0.2,0.2,0.1,0
lep_eas,Q96EE3,3852,0.5,0.2,0.2,0.1,0
lep_eas,O43148,2823,0.6,0.2,0.1,0,0
lep_eas,A6NHR9,4104,0.6,0.2,0.1,0,0
lep_eas,Q9BXX0,4013,0.6,0.2,0.1,0,0
lep_eas,Q13464,915,0.9,0.1,0,0,0
lep_eas,P62314,1611,0.8,0.1,0.1,0,0
lep_eas,P19105,4040,0.6,0.3,0.1,0,0
lep_eas,Q96DM3,2697,0.6,0.1,0.2,0,0
lep_eas,O15118,2794,0.6,0.2,0.2,0,0
lep_eas,O14950,4048,0.6,0.3,0.1,0,0
lep_eas,Q16787,2861,0.7,0.2,0.1,0,0
lep_eas,Q8N584,3149,0.6,0.2,0.1,0,0
lep_eas,Q9BXW6,3295,0.6,0.2,0.1,0,0
lep_eas,Q15532,3322,0.3,0.4,0.1,0.1,0
lep_eas,Q14574,4288,0.6,0.2,0.1,0,0
lep_eas,Q02487,4195,0.6,0.2,0.1,0,0
lep_eas,Q08554,4165,0.6,0.3,0.1,0,0
lep_eas,Q02413,3875,0.6,0.3,0.1,0,0
lep_eas,P32926,3592,0.6,0.2,0.1,0,0
lep_eas,Q14126,3562,0.6,0.3,0.1,0,0
lep_eas,P02766,3451,0.6,0.2,0.1,0,0
lep_eas,Q9Y2L5,3220,0.7,0.2,0.1,0,0
lep_eas,Q15555,1968,0.7,0.1,0.1,0,0
lep_eas,Q10472,2639,0.7,0.2,0.1,0,0
lep_eas,Q96P16,2908,0.6,0.2,0.2,0,0
lep_eas,Q6IA86,2895,0.6,0.1,0.2,0,0
lep_eas,Q8NEB9,3228,0.7,0.2,0.1,0,0
lep_eas,P25705,3486,0.7,0.2,0.1,0,0
lep_eas,Q9Y2J2,3481,0.7,0.2,0.1,0,0
lep_eas,Q9H0R4,3261,0.6,0.3,0.1,0,0
lep_eas,Q15796,2971,0.7,0.2,0.1,0,0
lep_eas,Q7RTS9,3561,0.6,0.3,0.1,0,0
lep_eas,P18621,3545,0.7,0.2,0.1,0,0
lep_eas,P42765,3722,0.7,0.2,0.1,0,0
lep_eas,P23368,2859,0.7,0.2,0.1,0,0
lep_eas,Q13485,2669,0.7,0.2,0.1,0,0
lep_eas,Q9UBB5,3333,0.6,0.2,0.2,0,0
lep_eas,O00194,2584,0.6,0.2,0.1,0,0
lep_eas,O43396,2497,0.7,0.2,0.1,0,0
lep_eas,P22830,3174,0.7,0.2,0.1,0,0
lep_eas,O43776,3177,0.7,0.2,0.1,0,0
lep_eas,Q96PU5,3726,0.6,0.2,0.1,0,0
lep_eas,P49257,4087,0.6,0.3,0.1,0,0
lep_eas,Q9P260,3253,0.7,0.2,0.1,0,0
lep_eas,Q06136,3138,0.7,0.2,0.1,0,0
lep_eas,O75351,3189,0.7,0.2,0.1,0,0
lep_eas,P36952,3252,0.6,0.3,0.1,0,0
lep_eas,Q96P63,3430,0.7,0.2,0.1,0,0
lep_eas,Q9UIV8,3540,0.7,0.2,0.1,0,0
lep_eas,P48594,3585,0.7,0.2,0.1,0,0
lep_eas,P29508,3611,0.7,0.2,0.1,0,0
lep_eas,O75635,3974,0.6,0.2,0.1,0,0
lep_eas,P05120,4197,0.6,0.2,0.1,0,0
lep_eas,P48595,4214,0.6,0.2,0.1,0,0
lep_eas,P50452,4188,0.6,0.3,0.1,0,0
lep_eas,P28827,3790,0.6,0.2,0.1,0,0
lep_eas,Q96JJ7,4180,0.5,0.3,0.1,0,0
lep_eas,P00167,3947,0.6,0.2,0.2,0.1,0
lep_eas,Q96KP4,3627,0.6,0.2,0.1,0.1,0
lep_eas,Q96KN2,3535,0.6,0.2,0.1,0,0
lep_eas,Q8N4Q0,3674,0.6,0.3,0.1,0,0
lep_eas,Q6IQ22,3530,0.6,0.2,0.1,0,0
lep_eas,P02686,4770,0.4,0.2,0.3,0.1,0
lep_eas,O95644,2026,0.7,0.2,0.1,0,0
lep_eas,Q9Y5B0,1909,0.7,0.1,0.1,0,0
lep_eas,P83876,1370,0.8,0.1,0.1,0,0
lep_eas,P35613,1400,0.8,0.1,0,0,0
lep_eas,O75781,1431,0.8,0.1,0,0,0
lep_eas,P26599,1467,0.8,0.1,0,0,0
lep_eas,P20160,1503,0.8,0.1,0,0,0
lep_eas,P24158,1524,0.8,0.1,0,0,0
lep_eas,P08246,1552,0.8,0.1,0,0,0
lep_eas,P00746,1579,0.8,0.1,0,0,0
lep_eas,Q9BV38,1827,0.8,0.1,0.1,0,0
lep_eas,Q99439,1838,0.8,0.2,0,0,0
lep_eas,Q92619,1861,0.8,0.1,0.1,0,0
lep_eas,P19388,1898,0.8,0.1,0.1,0,0
lep_eas,P36969,1902,0.8,0.2,0.1,0,0
lep_eas,P30049,2169,0.7,0.2,0.1,0,0
lep_eas,Q14011,2186,0.8,0.2,0.1,0,0
lep_eas,O75251,2267,0.8,0.1,0.1,0,0
lep_eas,Q14353,2191,0.8,0.2,0.1,0,0
lep_eas,P62841,2198,0.8,0.2,0.1,0,0
lep_eas,Q969E2,2566,0.7,0.2,0.1,0,0
lep_eas,Q13526,2822,0.7,0.2,0.1,0,0
lep_eas,Q9NUL5,2563,0.7,0.2,0.1,0,0
lep_eas,O75821,2526,0.7,0.2,0.1,0,0
lep_eas,Q9BYD3,2495,0.7,0.1,0.1,0,0
lep_eas,P05362,2528,0.7,0.1,0.1,0,0
lep_eas,Q6P4F2,2623,0.7,0.2,0.1,0,0
lep_eas,Q8IY67,2626,0.7,0.2,0.1,0,0
lep_eas,P32942,2623,0.7,0.2,0.1,0,0
lep_eas,Q16543,2597,0.7,0.2,0.1,0,0
lep_eas,Q14145,2453,0.7,0.2,0.1,0,0
lep_eas,Q9Y6Q5,2543,0.7,0.2,0.1,0,0
lep_eas,Q8IWA5,2590,0.6,0.2,0.1,0,0
lep_eas,Q12906,2702,0.7,0.2,0.1,0,0
lep_eas,P50570,2800,0.6,0.2,0.1,0,0
lep_eas,Q13445,3058,0.6,0.2,0.1,0,0
lep_eas,Q86X55,3093,0.6,0.2,0.1,0,0
lep_eas,P51532,2967,0.6,0.2,0.1,0,0
lep_eas,Q63ZY3,2702,0.7,0.2,0.1,0,0
lep_eas,Q96HP0,2650,0.7,0.2,0.1,0,0
lep_eas,O95716,2621,0.7,0.2,0.1,0,0
lep_eas,Q6UW68,2621,0.7,0.2,0.1,0,0
lep_eas,P14314,2787,0.6,0.3,0.1,0,0
lep_eas,P51911,2930,0.6,0.2,0.1,0,0
lep_eas,P13686,2880,0.7,0.2,0.1,0,0
lep_eas,Q96BX8,2215,0.8,0.1,0,0,0
lep_eas,O14617,2308,0.8,0.1,0,0,0
lep_eas,O00754,2354,0.8,0.2,0.1,0,0
lep_eas,Q5XUX1,2315,0.7,0.2,0.1,0,0
lep_eas,O14787,2276,0.8,0.1,0.1,0,0
lep_eas,O43681,2271,0.7,0.2,0.1,0,0
lep_eas,Q96ED9,2174,0.7,0.2,0.1,0,0
lep_eas,P17275,2188,0.8,0.1,0.1,0,0
lep_eas,P32119,2175,0.8,0.1,0.1,0,0
lep_eas,O75792,2187,0.8,0.1,0.1,0,0
lep_eas,O00115,2069,0.8,0.1,0.1,0,0
lep_eas,Q92947,2086,0.8,0.1,0.1,0,0
lep_eas,Q9Y285,2134,0.7,0.2,0.1,0,0
lep_eas,P27797,2138,0.8,0.1,0.1,0,0
lep_eas,P54725,2137,0.7,0.2,0.1,0,0
lep_eas,Q8TAE8,2142,0.8,0.2,0.1,0,0
lep_eas,Q14938,2146,0.8,0.1,0.1,0,0
lep_eas,Q9BV20,2288,0.7,0.2,0.1,0,0
lep_eas,Q6P1N0,2588,0.7,0.2,0.1,0,0
lep_eas,P17612,3066,0.6,0.2,0.1,0,0
lep_eas,Q15428,2409,0.7,0.2,0,0,0
lep_eas,P48960,2946,0.7,0.2,0.1,0,0
lep_eas,O00148,2878,0.7,0.2,0.1,0,0
lep_eas,Q16512,2847,0.7,0.2,0.1,0,0
lep_eas,A8MWD9,2750,0.7,0.2,0.1,0,0
lep_eas,O14908,2746,0.7,0.2,0.1,0,0
lep_eas,Q9NZ01,2710,0.7,0.2,0.1,0,0
lep_eas,Q9UK45,2568,0.7,0.2,0.1,0,0
lep_eas,P25685,2704,0.7,0.2,0.1,0,0
lep_eas,Q9UHX3,3545,0.6,0.2,0.1,0,0
lep_eas,P31944,4247,0.6,0.3,0.1,0,0
lep_eas,A1L0T0,4352,0.6,0.3,0.1,0,0
lep_eas,Q9UM47,4370,0.6,0.2,0.1,0,0
lep_eas,Q9Y5L4,2587,0.5,0.1,0.3,0.1,0
lep_eas,O60885,4305,0.6,0.2,0.1,0,0
lep_eas,O43823,4265,0.6,0.3,0.1,0,0
lep_eas,Q9ULX6,4278,0.6,0.3,0.1,0,0
lep_eas,Q86YV0,4279,0.6,0.2,0.1,0,0
lep_eas,Q96PD5,4264,0.6,0.2,0.1,0,0
lep_eas,Q6NT55,4260,0.6,0.3,0.1,0,0
lep_eas,Q08477,4155,0.6,0.2,0.1,0,0
lep_eas,Q9HCS2,4091,0.6,0.2,0.1,0,0
lep_eas,Q03252,2589,0.5,0.1,0.3,0.1,0
lep_eas,P67936,3443,0.7,0.2,0.1,0,0
lep_eas,Q9BXS5,3416,0.7,0.2,0.1,0,0
lep_eas,Q9UBC2,3918,0.6,0.3,0.1,0,0
lep_eas,Q8IWX8,3977,0.6,0.2,0.1,0,0
lep_eas,Q96K37,3964,0.6,0.3,0.1,0,0
lep_eas,Q13459,2672,0.7,0.2,0.1,0,0
lep_eas,Q9NZ43,2765,0.7,0.2,0.1,0,0
lep_eas,Q9BX97,2946,0.7,0.2,0.1,0,0
lep_eas,Q10589,2989,0.7,0.2,0.1,0,0
lep_eas,Q6PCB7,3006,0.7,0.2,0.1,0,0
lep_eas,O95336,2989,0.7,0.2,0.1,0,0
lep_eas,Q8NBJ5,2981,0.7,0.2,0.1,0,0
lep_eas,Q66K74,3108,0.7,0.2,0.1,0,0
lep_eas,Q02543,3206,0.7,0.2,0.1,0,0
lep_eas,Q96CT7,3216,0.7,0.2,0.1,0,0
lep_eas,O00459,2884,0.7,0.2,0.1,0,0
lep_eas,P13284,2925,0.7,0.2,0.1,0,0
lep_eas,Q9Y4Z0,2824,0.7,0.2,0.1,0,0
lep_eas,Q8N386,2788,0.7,0.2,0.1,0,0
lep_eas,Q9BWG4,2754,0.7,0.2,0.1,0,0
lep_eas,Q9NPH2,2725,0.7,0.2,0.1,0,0
lep_eas,Q14318,2580,0.7,0.2,0.1,0,0
lep_eas,P62987,2554,0.7,0.2,0.1,0,0
lep_eas,P49747,2785,0.1,0,0.7,0.2,0
lep_eas,Q92900,2751,0.1,0,0.7,0.2,0.1
lep_eas,O43765,2822,0.5,0.1,0.3,0.1,0
lep_eas,P52888,2823,0.5,0.1,0.2,0.1,0
lep_eas,O14579,2767,0.1,0,0.7,0.2,0.1
lep_eas,Q9Y6V7,2768,0.1,0,0.7,0.2,0
lep_eas,Q9NSC5,2766,0.1,0,0.7,0.2,0.1
lep_eas,Q6NXE6,2826,0.1,0,0.7,0.2,0.1
lep_eas,Q86YP4,2571,0.1,0,0.7,0.1,0
lep_eas,Q9P0J0,2392,0.1,0,0.7,0.1,0.1
lep_eas,Q9P107,2774,0.1,0,0.6,0.2,0.1
lep_eas,Q9HD20,2789,0.1,0,0.7,0.2,0
lep_eas,Q08117,2655,0.5,0.1,0.3,0.1,0
lep_eas,P29992,2619,0.5,0.1,0.3,0.1,0
lep_eas,P30679,2601,0.5,0.1,0.3,0.1,0
lep_eas,Q969V3,2507,0.5,0.1,0.3,0.1,0.1
lep_eas,P08651,2542,0.5,0.1,0.3,0.1,0
lep_eas,P47985,5414,0.5,0.3,0.1,0.1,0
lep_eas,Q96S99,4611,0.6,0.3,0.1,0.1,0
lep_eas,O43293,2484,0.5,0.1,0.3,0.1,0
lep_eas,P13639,2518,0.5,0.1,0.3,0.1,0
lep_eas,P36507,2525,0.5,0.1,0.3,0.1,0
lep_eas,O14737,3861,0.6,0.3,0.1,0,0
lep_eas,A8MXV4,3928,0.6,0.3,0.1,0,0
lep_eas,P12955,3573,0.7,0.2,0.1,0,0
lep_eas,Q96SI1,3477,0.6,0.2,0.2,0.1,0
lep_eas,Q8ND56,3124,0.6,0.2,0.2,0.1,0
lep_eas,P06744,3256,0.6,0.2,0.2,0.1,0
lep_eas,Q9UGK3,2512,0.5,0.1,0.2,0.1,0
lep_eas,Q9UBT2,3209,0.6,0.2,0.2,0.1,0
lep_eas,Q99961,2553,0.6,0.3,0,0,0
lep_eas,Q14802,3285,0.5,0.2,0.2,0.1,0
lep_eas,Q86X29,3431,0.5,0.2,0.2,0.1,0
lep_eas,Q15853,3500,0.5,0.2,0.3,0.1,0
lep_eas,P60985,3720,0.4,0.2,0.3,0.1,0
lep_eas,Q6E0U4,3727,0.4,0.2,0.3,0.1,0
lep_eas,Q6UWP8,3735,0.4,0.2,0.3,0.1,0
lep_eas,Q9BZV1,2557,0.8,0.2,0.1,0,0
lep_eas,O14558,3471,0.5,0.2,0.2,0.1,0
lep_eas,Q99426,3637,0.5,0.2,0.2,0.1,0
lep_eas,P04632,3712,0.5,0.2,0.2,0.1,0
lep_eas,P24310,3725,0.5,0.2,0.2,0.1,0
lep_eas,Q96Q06,2702,0.7,0.2,0.1,0,0
lep_eas,P02750,2737,0.7,0.2,0.1,0,0
lep_eas,Q969H8,2630,0.6,0.2,0.2,0,0
lep_eas,O60292,3693,0.1,0,0.5,0.2,0.2
lep_eas,Q86TI2,2633,0.6,0.1,0.2,0,0
lep_eas,Q5BJH7,3527,0.1,0,0.6,0.2,0
lep_eas,P48556,3435,0.1,0,0.6,0.2,0
lep_eas,Q17RN3,3410,0.1,0,0.6,0.2,0
lep_eas,Q9UBQ5,3557,0.1,0,0.6,0.2,0
lep_eas,O43707,3592,0.1,0,0.6,0.2,0
lep_eas,P47929,3718,0.1,0,0.6,0.2,0
lep_eas,Q13011,3708,0.1,0,0.6,0.3,0
lep_eas,P14866,3705,0.1,0,0.6,0.2,0
lep_eas,Q8IXJ6,3714,0.1,0,0.6,0.3,0
lep_eas,Q9NP81,3669,0.1,0,0.6,0.2,0
lep_eas,Q6ZVX7,3601,0.1,0,0.6,0.3,0
lep_eas,O60234,3517,0.1,0,0.6,0.2,0.1
lep_eas,Q8N7H5,3489,0.1,0,0.6,0.2,0.1
lep_eas,P62249,3452,0.1,0,0.6,0.2,0.1
lep_eas,O00267,3450,0.1,0,0.6,0.2,0
lep_eas,Q3ZCQ8,3425,0.1,0,0.6,0.2,0.1
lep_eas,O60664,2455,0.6,0.1,0.2,0,0
lep_eas,P22087,3358,0.1,0.1,0.5,0.3,0
lep_eas,P43686,3379,0.6,0.2,0.1,0,0
lep_eas,Q8IV08,3216,0.6,0.2,0.1,0,0
lep_eas,Q9BXM0,3253,0.6,0.2,0.1,0,0
lep_eas,P30043,3218,0.6,0.2,0.1,0,0
lep_eas,Q8N2S1,2896,0.6,0.2,0.1,0,0
lep_eas,Q9Y6R0,2702,0.7,0.1,0.1,0,0
lep_eas,P09012,2571,0.6,0.2,0.1,0,0
lep_eas,P61018,2496,0.7,0.2,0.1,0,0
lep_eas,Q96SQ9,2002,0.3,0.5,0,0.1,0
lep_eas,Q9BUJ2,1964,0.7,0.2,0.1,0,0
lep_eas,P01137,1815,0.7,0.1,0.1,0,0
lep_eas,Q9NQT4,1780,0.8,0.1,0.1,0,0
lep_eas,P12694,1780,0.8,0.1,0.1,0,0
lep_eas,P06731,1588,0.8,0.1,0.1,0,0
lep_eas,P40199,1523,0.8,0.1,0.1,0,0
lep_eas,P39019,1367,0.8,0.1,0.1,0,0
lep_eas,Q92888,1327,0.8,0.1,0.1,0,0
lep_eas,P09086,914,0.9,0.1,0,0,0
lep_eas,P49840,772,0.9,0.1,0,0,0
lep_eas,Q15102,770,0.9,0.1,0,0,0
lep_eas,Q05469,704,0.9,0.1,0,0,0
lep_eas,P13688,817,0.9,0.1,0,0,0
lep_eas,P31997,935,0.9,0.1,0,0,0
lep_eas,O95571,2459,0.7,0.2,0.1,0,0
lep_eas,P18887,2458,0.7,0.2,0.1,0,0
lep_eas,Q8WZA9,2476,0.8,0.2,0.1,0,0
lep_eas,Q8NFZ8,2512,0.8,0.2,0.1,0,0
lep_eas,Q13332,2651,0.6,0.2,0.2,0,0
lep_eas,P50895,3278,0.7,0.2,0.1,0,0
lep_eas,Q92692,3311,0.7,0.2,0.1,0,0
lep_eas,O96008,3342,0.7,0.2,0.1,0,0
lep_eas,P02649,3352,0.7,0.2,0.1,0,0
lep_eas,P02654,3358,0.7,0.2,0.1,0,0
lep_eas,P55056,3340,0.7,0.2,0.1,0,0
lep_eas,P02655,3329,0.6,0.3,0.1,0,0
lep_eas,O96005,3320,0.7,0.2,0.1,0,0
lep_eas,Q6QNY0,3295,0.6,0.3,0.1,0,0
lep_eas,P06732,3470,0.6,0.3,0.1,0,0
lep_eas,Q6P597,3442,0.6,0.2,0.1,0,0
lep_eas,P18074,3412,0.6,0.2,0.1,0,0
lep_eas,Q8WUF5,3460,0.7,0.2,0.1,0,0
lep_eas,P50552,3476,0.6,0.2,0.1,0,0
lep_eas,O95834,3518,0.7,0.2,0.1,0,0
lep_eas,P62316,3532,0.7,0.2,0.1,0,0
lep_eas,Q9NXS2,3532,0.6,0.2,0.1,0,0
lep_eas,Q92797,3529,0.6,0.2,0.1,0,0
lep_eas,Q8IU81,3486,0.7,0.2,0.1,0,0
lep_eas,P53041,3235,0.7,0.2,0.1,0,0
lep_eas,P0DP25,3100,0.7,0.2,0.1,0,0
lep_eas,Q9BZL6,3017,0.7,0.2,0.1,0,0
lep_eas,Q9NRL3,3028,0.7,0.2,0.1,0,0
lep_eas,Q15758,3100,0.7,0.2,0.1,0,0
lep_eas,P53680,3073,0.7,0.2,0.1,0,0
lep_eas,Q9NRY4,3061,0.7,0.2,0.1,0,0
lep_eas,Q9UPT8,2979,0.7,0.2,0.1,0,0
lep_eas,Q9UBE0,3008,0.6,0.3,0.1,0,0
lep_eas,Q14151,2640,0.6,0.2,0.2,0,0
lep_eas,Q15424,2642,0.6,0.2,0.2,0,0
lep_eas,Q9Y3X0,3170,0.7,0.2,0.1,0,0
lep_eas,P21730,3147,0.7,0.2,0.1,0,0
lep_eas,P54920,2939,0.7,0.2,0.1,0,0
lep_eas,Q9NZN4,2963,0.7,0.2,0.1,0,0
lep_eas,Q9Y3U8,2696,0.6,0.2,0.2,0.1,0
lep_eas,P36776,2763,0.6,0.2,0.2,0.1,0
lep_eas,Q9BQ67,3379,0.3,0.1,0.4,0.1,0
lep_eas,Q99418,3372,0.4,0.1,0.4,0.1,0
lep_eas,O00204,3418,0.4,0.1,0.4,0.1,0
lep_eas,Q07020,3392,0.4,0.1,0.4,0.1,0
lep_eas,Q5U651,3309,0.3,0.1,0.4,0.1,0
lep_eas,O15382,3252,0.3,0.1,0.4,0.1,0
lep_eas,Q02818,3173,0.4,0.1,0.4,0.1,0
lep_eas,Q07812,3236,0.3,0.1,0.4,0.1,0
lep_eas,P02792,3247,0.4,0.1,0.4,0.1,0
lep_eas,Q96G46,2789,0.6,0.2,0.2,0,0
lep_eas,P13807,3308,0.4,0.1,0.4,0.1,0
lep_eas,Q9Y230,3309,0.3,0.1,0.4,0.1,0
lep_eas,P08621,3262,0.3,0.1,0.4,0.1,0
lep_eas,Q8TD43,3026,0.4,0.1,0.4,0.1,0
lep_eas,Q8IZ83,2849,0.3,0.1,0.4,0.1,0
lep_eas,Q9NWS0,2849,0.3,0.1,0.4,0.1,0
lep_eas,P40429,2897,0.3,0.1,0.4,0.1,0
lep_eas,P62280,2912,0.4,0.1,0.4,0.1,0
lep_eas,P55899,2931,0.3,0.1,0.4,0.1,0
lep_eas,Q96D15,2967,0.3,0.2,0.3,0.2,0
lep_eas,Q9ULL5,2911,0.3,0.1,0.4,0.1,0
lep_eas,P10301,2874,0.3,0.1,0.4,0.1,0
lep_eas,Q99873,2876,0.4,0.1,0.4,0.1,0
lep_eas,O95782,2882,0.3,0.1,0.4,0.1,0
lep_eas,Q96T60,3019,0.3,0.1,0.4,0.1,0
lep_eas,Q9HA65,3021,0.3,0.1,0.4,0.1,0
lep_eas,Q96RQ9,3049,0.3,0.1,0.3,0.2,0.1
lep_eas,P37198,3050,0.3,0.1,0.4,0.1,0
lep_eas,Q7Z406,2905,0.3,0.1,0.4,0.1,0
lep_eas,Q86Y39,2617,0.6,0.2,0.2,0,0
lep_eas,Q13938,2679,0.5,0.2,0.2,0.1,0
lep_eas,P28340,2926,0.5,0.2,0.2,0.1,0
lep_eas,Q9Y240,3420,0.1,0,0.7,0.2,0
lep_eas,Q9H6Z4,2819,0.6,0.1,0.2,0,0
lep_eas,Q9Y337,3661,0.1,0,0.6,0.2,0.1
lep_eas,Q92876,3661,0.1,0,0.6,0.3,0
lep_eas,P49862,3612,0.1,0,0.6,0.2,0
lep_eas,O43240,3627,0.1,0,0.6,0.3,0
lep_eas,Q9UBX7,3616,0.1,0,0.6,0.2,0.1
lep_eas,Q9P0G3,3670,0.1,0,0.6,0.2,0
lep_eas,Q7Z7A3,3722,0.1,0,0.6,0.2,0.1
lep_eas,P38117,3914,0.1,0,0.6,0.2,0
lep_eas,O15389,4199,0.1,0,0.6,0.2,0.1
lep_eas,Q08ET2,4252,0.1,0,0.6,0.2,0.1
lep_eas,P30153,4512,0.1,0,0.6,0.2,0.1
lep_eas,Q96S97,2479,0.7,0.2,0.1,0,0
lep_eas,Q8WWY3,1919,0.8,0.1,0.1,0,0
lep_eas,O75175,1871,0.8,0.1,0.1,0,0
lep_eas,Q96N66,1911,0.8,0.1,0.1,0,0
lep_eas,P46781,1911,0.8,0.2,0.1,0,0
lep_eas,O75023,1800,0.8,0.1,0.1,0,0
lep_eas,Q16740,2946,0.5,0.2,0.2,0.1,0
lep_eas,P24071,1394,0.8,0.1,0.1,0,0
lep_eas,Q92945,3053,0.6,0.2,0.2,0.1,0
lep_eas,Q9HCN6,1868,0.7,0.1,0.1,0,0
lep_eas,Q8NBN7,1904,0.7,0.1,0.1,0,0
lep_eas,Q8TE68,1919,0.7,0.1,0.1,0,0
lep_eas,Q9BZL4,2013,0.7,0.1,0.1,0,0
lep_eas,Q9UPN7,2332,0.7,0.2,0.1,0,0
lep_eas,Q9NZL4,2377,0.6,0.2,0.1,0,0
lep_eas,P46779,2497,0.7,0.2,0.1,0,0
lep_eas,P26368,2931,0.6,0.2,0.1,0,0
lep_eas,Q9Y6I3,2994,0.6,0.2,0.1,0,0
lep_eas,P0DI82,3673,0.6,0.2,0.1,0,0
lep_eas,P01024,3533,0.6,0.2,0.1,0,0
lep_eas,P04217,2091,0.7,0.2,0.1,0,0
lep_eas,P46782,2042,0.7,0.1,0.1,0,0
lep_eas,Q15642,3568,0.6,0.2,0.1,0,0
lep_eas,Q13263,1665,0.8,0.1,0.1,0,0
lep_eas,O43633,1657,0.7,0.2,0.1,0,0
lep_eas,P61081,1652,0.8,0.1,0.1,0,0
lep_eas,P15498,3646,0.6,0.2,0.1,0,0
lep_eas,Q8IY17,4058,0.6,0.2,0.1,0,0
lep_eas,Q9P1Y5,4037,0.6,0.2,0.1,0,0
lep_eas,Q9HCS7,3908,0.6,0.3,0.1,0,0
lep_eas,Q15833,3861,0.6,0.2,0.1,0,0
lep_eas,Q9HD89,3788,0.6,0.2,0.1,0,0
lep_eas,Q8IX19,3787,0.6,0.2,0.1,0,0
lep_eas,Q8IUR0,3804,0.1,0.7,0,0.1,0
lep_eas,Q9NNX6,3691,0.6,0.2,0.1,0,0
lep_eas,O43615,3542,0.6,0.2,0.1,0,0
lep_eas,Q15717,3518,0.6,0.2,0.1,0,0
lep_eas,O95182,3648,0.7,0.2,0.1,0,0
lep_eas,P62857,3648,0.6,0.3,0.1,0,0
lep_eas,Q9BY76,3687,0.7,0.2,0.1,0,0
lep_eas,Q15907,3668,0.7,0.2,0.1,0,0
lep_eas,P52272,3560,0.6,0.3,0.1,0,0
lep_eas,O00160,3266,0.7,0.2,0.1,0,0
lep_eas,Q8WXI7,2893,0.7,0.2,0.1,0,0
lep_eas,O95479,2717,0.1,0.8,0,0.1,0
lep_eas,Q5SNT2,2963,0.7,0.2,0.1,0,0
lep_eas,O94985,3088,0.7,0.2,0.1,0,0
lep_eas,Q9NSA3,3191,0.7,0.3,0.1,0,0
lep_eas,Q8WZA0,3173,0.7,0.2,0.1,0,0
lep_eas,Q9HAN9,3174,0.7,0.2,0.1,0,0
lep_eas,Q96R05,3158,0.7,0.2,0.1,0,0
lep_eas,O95155,3121,0.7,0.2,0.1,0,0
lep_eas,P52209,2807,0.7,0.2,0.1,0,0
lep_eas,O00273,2758,0.7,0.2,0.1,0,0
lep_eas,O75381,2760,0.7,0.2,0.1,0,0
lep_eas,Q86V15,2771,0.7,0.2,0.1,0,0
lep_eas,Q9NP74,3095,0.5,0.1,0.3,0.1,0
lep_eas,P35573,2965,0.5,0.1,0.3,0.1,0
lep_eas,Q9NUP7,2613,0.5,0.1,0.3,0.1,0
lep_eas,P11182,2654,0.5,0.1,0.3,0.1,0
lep_eas,O00442,2650,0.5,0.1,0.3,0.1,0
lep_eas,P19320,2932,0.5,0.1,0.3,0.1,0
lep_eas,Q8NEW0,2888,0.6,0.2,0.2,0.1,0
lep_eas,Q13148,2904,0.7,0.2,0.1,0,0
lep_eas,O00187,2923,0.7,0.2,0.1,0,0
lep_eas,P19623,2940,0.7,0.2,0.1,0,0
lep_eas,Q01780,2958,0.7,0.2,0.1,0,0
lep_eas,P42345,2909,0.6,0.3,0.1,0,0
lep_eas,Q9UK22,2557,0.7,0.2,0.1,0,0
lep_eas,Q9UKW4,2689,0.7,0.2,0.1,0,0
lep_eas,Q9Y3T9,574,0.9,0.1,0,0,0
lep_eas,P05161,577,0.9,0,0,0,0
lep_eas,O00468,577,0.9,0,0,0,0
lep_eas,Q9BRK5,959,0.9,0.1,0,0,0
lep_eas,Q9BRK3,1254,0.8,0.1,0,0,0
lep_eas,Q6PCB0,1361,0.8,0.1,0,0,0
lep_eas,Q5T9A4,1361,0.8,0.1,0,0,0
lep_eas,Q9NVI7,1361,0.8,0.1,0,0,0
lep_eas,Q9NP77,1361,0.9,0.1,0,0,0
lep_eas,Q9UQ88,1361,0.9,0.1,0,0,0
lep_eas,O95544,1361,0.8,0.1,0,0,0
lep_eas,Q6NUK1,2513,0.1,0.8,0,0.1,0
lep_eas,Q6RW13,2492,0.6,0.3,0.1,0,0
lep_eas,Q5VTL8,2250,0.8,0.2,0.1,0,0
lep_eas,O00186,2158,0.8,0.1,0.1,0,0
