pro_id	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	P1	P2	P3	P4	relative_P4	relative_PP4
Q9NNW7	3152	0.56395288777258	0.170539050713458	0.189842668786685	0.0573900458475789	0.0182753468796974	0.3152	0.3152	0.09931952	0.03152	0.24090580582992	0.241528474524251
Q9NNX1	2127	0.678280794312166	0.136060533258638	0.143713933991123	0.0288153361233207	0.0131294023147518	0.2127	0.2127	0.04522002	0.02127	0.319897632757518	0.313016669161882
Q9NNX6	4355	0.484321269356436	0.200279846366004	0.208665590917435	0.0862683584867118	0.0204649348734136	0.4355	0.4355	0.1896167	0.04355	0.18677624206201	0.191738999417581
Q9NP58	2916	0.600832891878232	0.179437876079864	0.156669355383583	0.0467727898043109	0.0162870868540097	0.2916	0.2916	0.0850014	0.02916	0.255427841634738	0.258279713140871
Q9NP66	3259	0.596987137820272	0.165179891777724	0.174782108481247	0.0483456159982287	0.014705245922529	0.3259	0.3259	0.10617822	0.03259	0.234852043212776	0.233228309249928
Q9NP72	5063	0.408521953820997	0.233620761224151	0.212930286494597	0.121744901976523	0.0231820964837321	0.5063	0.5063	0.25628906	0.05063	0.164962058726493	0.159957059278293
Q9NP74	3177	0.544124639380437	0.160408633033259	0.213684880699777	0.0629757674652637	0.0188060794212632	0.3177	0.3177	0.10090152	0.03177	0.239463601532567	0.229954203007384
Q9NP77	2984	0.603636282234826	0.16419108558659	0.169885620868579	0.0461933628353101	0.0160936484746954	0.2984	0.2984	0.08901272	0.02984	0.251067034898318	0.258378884075791
Q9NP79	3092	0.557178588223209	0.151693957024852	0.213793380920727	0.0581869013424167	0.0191471724887957	0.3092	0.3092	0.09557372	0.03092	0.24443901246639	0.247590376922156
Q9NP80	2681	0.635654901420111	0.162704706972368	0.149333807979713	0.0382099671233086	0.0140966165045001	0.2681	0.2681	0.0718508	0.02681	0.271739130434783	0.269499851200484
Q9NP81	3803	0.431705606447155	0.1897452909374	0.216454690516769	0.0950701655733542	0.067024246525322	0.3803	0.3803	0.14459006	0.03803	0.208246563931695	0.413488939301131
Q9NP92	2658	0.58609053360635	0.13548588957891	0.211248209828282	0.0488156513960112	0.0183597155904471	0.2658	0.2658	0.07062306	0.02658	0.273448181569593	0.273310238768746
Q9NP94	4065	0.491922495117753	0.207464127889984	0.195993376268567	0.0826365558236455	0.0219834449000508	0.4065	0.4065	0.1652016	0.04065	0.197472353870458	0.210126598623427
Q9NP97	2022	0.687984347336509	0.117743629113165	0.1539580343725	0.0263348437141369	0.0139791454636893	0.2022	0.2022	0.04086462	0.02022	0.33101621979477	0.346756690389206
Q9NPA0	4073	0.477644831135707	0.199629762903577	0.213262162553919	0.0891117235529887	0.0203515198538082	0.4073	0.4073	0.16585256	0.04073	0.197160883280757	0.185921038153201
Q9NPB8	3714	0.52194151516842	0.194387767673911	0.193176426632716	0.0719265319299014	0.0185677585950504	0.3714	0.3714	0.13790082	0.03714	0.212179079142797	0.20518154777876
Q9NPD3	1816	0.711410560201804	0.154783620102015	0.100055982798722	0.0217574725506214	0.0119923643468375	0.1816	0.1816	0.0329604	0.01816	0.355239786856128	0.355331031177234
Q9NPE3	3858	0.499318585397753	0.226980469770355	0.174252795146278	0.0791916584219235	0.0202564912636907	0.3858	0.3858	0.14880306	0.03858	0.205888408482602	0.203688970862984
Q9NPF4	3162	0.573459525208334	0.179800738757522	0.174512589630262	0.0546986129878364	0.0175285334160459	0.3162	0.3162	0.09995082	0.03162	0.240326844508532	0.242686223792219
Q9NPH2	2944	0.599865569455784	0.15666394335438	0.180626483308711	0.0471576447841609	0.0156863590969648	0.2944	0.2944	0.08664192	0.02944	0.253613999492772	0.249607888234441
Q9NPH3	5536	0.440788043211117	0.214844552328993	0.218655140331587	0.106555571143889	0.0191566929844131	0.5536	0.5536	0.3064176	0.05536	0.153022188217292	0.152385235579416
Q9NPJ3	4774	0.241634554044632	0.0991814605382178	0.441518581638322	0.181189499638922	0.0364759041399061	0.4774	0.4774	0.22786302	0.04774	0.173220162826953	0.167577867252481
Q9NPL8	3811	0.518227711391786	0.181103815441062	0.208462035863978	0.0728313606900738	0.0193750766131003	0.3811	0.3811	0.1451991	0.03811	0.207900207900208	0.210127157927111
Q9NPQ8	1087	0.794340336975258	0.0870222243848028	0.0979372786285231	0.0107193242740871	0.00998083573732891	0.1087	0.1087	0.01180482	0.01087	0.479386385426654	0.482162250524853
Q9NQ29	2180	0.698032909912363	0.125143644841472	0.14012805721051	0.0251106345213322	0.0115847535143231	0.218	0.218	0.0475022	0.0218	0.314564328405159	0.315700531714414
Q9NQ38	4637	0.44806983730041	0.220818720139011	0.206724397411781	0.101855821340621	0.0225312238081777	0.4637	0.4637	0.21497132	0.04637	0.177430801987225	0.181138025919215
Q9NQ48	3602	0.554411836213422	0.191272664786191	0.176771933332406	0.060969928705459	0.0165736369625227	0.3602	0.3602	0.12970802	0.03602	0.217344055640078	0.213733232664152
Q9NQ88	3474	0.514219086388979	0.192800068098907	0.198654065585722	0.0744630140323827	0.0198637658940102	0.3474	0.3474	0.12065202	0.03474	0.223563603845294	0.210584585941667
Q9NQC3	3681	0.541304664957727	0.185626761148514	0.190297497641092	0.0652401888933146	0.0175308873593524	0.3681	0.3681	0.1354608	0.03681	0.213675213675214	0.211799678740888
Q9NQE9	1708	0.740221187046562	0.113795244464397	0.116766275119704	0.0179393658191654	0.0112779275501715	0.1708	0.1708	0.02915556	0.01708	0.36941263391208	0.38600179036459
Q9NQG5	2771	0.579318119893991	0.136871966310555	0.215451324788492	0.0508859005279693	0.0174726884789933	0.2771	0.2771	0.0767567	0.02771	0.26525198938992	0.255603410380716
Q9NQH7	1829	0.747215685130405	0.108567583172532	0.117796000639176	0.0171059939365093	0.00931473712137831	0.1829	0.1829	0.03343412	0.01829	0.353606789250354	0.352554102343716
Q9NQP4	2986	0.566011176673476	0.199621014964692	0.159669733771553	0.056293972098176	0.0184041024921035	0.2986	0.2986	0.0891321	0.02986	0.250941028858218	0.246379877835545
Q9NQR4	3164	0.525720913967603	0.194023914613455	0.18985856317779	0.0700493430818198	0.0203472651593329	0.3164	0.3164	0.10007732	0.03164	0.240211386019697	0.225088812016621
Q9NQT4	2040	0.712260063938255	0.131549416223926	0.12234264605717	0.0225845615598393	0.0112633122208091	0.204	0.204	0.0415956	0.0204	0.329055610398157	0.332762769496281
Q9NQT5	2203	0.655376786365441	0.145244615703244	0.150910989897542	0.0334298586660546	0.0150377493677186	0.2203	0.2203	0.04851006	0.02203	0.312304809494066	0.310263905683977
Q9NQT8	3048	0.599965013770294	0.159833022247216	0.177050444790986	0.0471509292003375	0.0160005899911672	0.3048	0.3048	0.09287256	0.03048	0.247096614776378	0.253368251405733
Q9NQW7	3714	0.412381614931267	0.168402323916395	0.263474896548086	0.107545798317754	0.0481953662864978	0.3714	0.3714	0.13790082	0.03714	0.212179079142797	0.30945810896538
Q9NQX3	3041	0.50794816847806	0.263437055711503	0.127647891870425	0.0661672006169844	0.0347996833230275	0.3041	0.3041	0.0924464	0.03041	0.247524752475248	0.344664329184441
Q9NR09	2316	0.667043950834156	0.129277849216827	0.158987795672877	0.0307990712170263	0.0138913330591133	0.2316	0.2316	0.0536154	0.02316	0.301659125188537	0.31083480411767
Q9NR12	2514	0.616070571622188	0.153795463271308	0.168384156615624	0.042015578877551	0.0197342296133293	0.2514	0.2514	0.06317682	0.02514	0.284656988329064	0.319583656947597
Q9NR19	2155	0.649312491008022	0.143954927704637	0.156911912089097	0.0347728906541746	0.0150477785440698	0.2155	0.2155	0.0464187	0.02155	0.317057704502219	0.302038868329774
Q9NR28	2639	0.624005804686516	0.179754747595138	0.140894312180053	0.0405720633535428	0.0147730721847503	0.2639	0.2639	0.06961682	0.02639	0.274876305662452	0.266926298780655
Q9NR30	4103	0.521992850710528	0.203585744744835	0.184881675946084	0.0720894255591928	0.0174503030393602	0.4103	0.4103	0.16830506	0.04103	0.196001568012544	0.194888942735104
Q9NR31	4468	0.50007406891465	0.205721192496456	0.195711670565561	0.0804941506960383	0.0179989173272953	0.4468	0.4468	0.19958556	0.04468	0.182915675873422	0.182742985760493
Q9NR45	3491	0.551804632987535	0.165938730346105	0.20317155577379	0.061079760069463	0.0180053208231075	0.3491	0.3491	0.1218359	0.03491	0.22271714922049	0.227670258661884
Q9NR46	1737	0.668640249857173	0.109046168894674	0.176648968310067	0.0287921818211871	0.0168724311168996	0.1737	0.1737	0.03015432	0.01737	0.365497076023392	0.369485911109675
Q9NR50	2699	0.636926865621725	0.145382692282494	0.165928031100715	0.0378602482124068	0.0139021627826597	0.2699	0.2699	0.07281902	0.02699	0.270416441319632	0.268576415112981
Q9NR56	3539	0.483190241336858	0.233597527869508	0.176243396169461	0.0851827941153443	0.0217860405088292	0.3539	0.3539	0.12520982	0.03539	0.220361392684002	0.203667176382473
Q9NRA2	4835	0.41986328715121	0.2283804028774	0.211851425398279	0.115209752277692	0.0246951322954186	0.4835	0.4835	0.2337239	0.04835	0.171408981830648	0.176513724812185
Q9NRD9	1913	0.72860069531167	0.112818795306841	0.128335668200895	0.0198615102515084	0.0103833309290855	0.1913	0.1913	0.03657656	0.01913	0.343406593406593	0.343309156992625
Q9NRG7	4245	0.43246704323957	0.201438521799943	0.234536691094358	0.109222346018779	0.02233539784735	0.4245	0.4245	0.1801578	0.04245	0.1906941266209	0.169776382529623
Q9NRG9	3640	0.448662911977166	0.194740529542862	0.230683849468873	0.100101687381538	0.0258110216295603	0.364	0.364	0.1324596	0.0364	0.215563699073076	0.20499139310302
Q9NRK6	3337	0.522758237419076	0.172032269241502	0.214038835634611	0.0704163693461222	0.0207542883586899	0.3337	0.3337	0.11132232	0.03337	0.230627306273063	0.227642191919764
Q9NRL3	3226	0.578742402484748	0.164257148580763	0.187376138360217	0.0531641432703971	0.0164601673038749	0.3226	0.3226	0.1040385	0.03226	0.236686390532544	0.236414079624041
Q9NRN5	2010	0.684879506645785	0.115756281356073	0.159394723460452	0.0269273762774291	0.0130421122602621	0.201	0.201	0.0403809	0.0201	0.332336324360253	0.326301705060934
Q9NRN7	2771	0.589878823873684	0.130207826550473	0.215770338577797	0.0476118726680267	0.0165311383300192	0.2771	0.2771	0.0767567	0.02771	0.26525198938992	0.257723141972909
Q9NRQ2	3893	0.519905706338389	0.179689019215185	0.210186915098074	0.0726268903387284	0.0175914690096229	0.3893	0.3893	0.15151556	0.03893	0.204415372035977	0.194987684731648
Q9NRR5	1654	0.737432853636745	0.117103835269416	0.115508752626005	0.0183310878324802	0.0116234706353528	0.1654	0.1654	0.02734062	0.01654	0.376931775348662	0.388036787383622
Q9NRV9	3641	0.520360436064629	0.204934420318655	0.183206451695195	0.072133137546628	0.0193655543748925	0.3641	0.3641	0.1325324	0.03641	0.21551724137931	0.211648428717457
Q9NRW4	1807	0.610690772067315	0.152522835174992	0.173013470043781	0.043190329019085	0.0205825936948277	0.1807	0.1807	0.03263442	0.01807	0.356379187455453	0.322748163623641
Q9NRW7	425	0.923754616642795	0.0429649449083792	0.0286298121710541	0.00132828486303645	0.00332234141473477	0.0425	0.0425	0.001802	0.00425	0.702247191011236	0.714385808770465
Q9NRX3	2014	0.544526396187833	0.256747484072062	0.102608260921394	0.0483326294226976	0.0477852293960134	0.2014	0.2014	0.04054182	0.02014	0.331895121141719	0.497152454115126
Q9NRX4	1852	0.733497665175921	0.113712164121706	0.123352006655258	0.019112603238372	0.0103255608087425	0.1852	0.1852	0.03428052	0.01852	0.350754121360926	0.350754238349134
Q9NRY4	3270	0.555580909190192	0.173317644969122	0.193051542702237	0.0602060374544598	0.0178438656839895	0.327	0.327	0.1068963	0.0327	0.234246896228625	0.228621240597019
Q9NRY5	3455	0.486451493186202	0.178876231143783	0.226999627916431	0.0834472789466083	0.0242253688069757	0.3455	0.3455	0.1193357	0.03455	0.224517287831163	0.224990926780375
Q9NRZ7	2417	0.655276044606002	0.163560601547161	0.134106189506516	0.0334600651954564	0.0135970991448637	0.2417	0.2417	0.05839472	0.02417	0.292740046838408	0.288948544509157
Q9NS56	4008	0.503704933014398	0.213740533094994	0.184314535265863	0.0781913891644785	0.0200486094602666	0.4008	0.4008	0.16060056	0.04008	0.199720391451967	0.204077867884016
Q9NS69	2275	0.663964563533462	0.146542149382769	0.144127493219714	0.0317964907536608	0.0135693031103954	0.2275	0.2275	0.0517335	0.02275	0.30543677458766	0.299108688609249
Q9NS86	4242	0.385433934503958	0.273349931293812	0.183931146329333	0.130417189434407	0.0268677984384898	0.4242	0.4242	0.17990322	0.04242	0.190803281816447	0.170822395715234
Q9NSA3	3388	0.51215320315572	0.212146252530972	0.180758263115879	0.0748543596026197	0.0200879215948092	0.3388	0.3388	0.11475156	0.03388	0.227946204695692	0.211580355363878
Q9NSB4	4078	0.513789828226695	0.192127633814031	0.200614408221419	0.0749996993944525	0.0184684303434018	0.4078	0.4078	0.16626006	0.04078	0.196966712625566	0.19759066962396
Q9NSC5	2917	0.580239158098952	0.178682251644069	0.17034251051463	0.0524379742860512	0.0182981054562983	0.2917	0.2917	0.08505972	0.02917	0.255362614913177	0.258681362084917
Q9NSD9	2842	0.605753179344019	0.161176835995336	0.171914044793548	0.0457269009195855	0.0154290389475117	0.2842	0.2842	0.08074122	0.02842	0.260348867482426	0.252290112473813
Q9NSE4	3680	0.444547633106308	0.218461001042071	0.209083340427922	0.102723210293704	0.0251848151299949	0.368	0.368	0.1353872	0.0368	0.213720880530028	0.196897849423986
Q9NSK0	2795	0.60161628697077	0.190323011354012	0.145888211403464	0.046136111288367	0.0160363789833863	0.2795	0.2795	0.0780923	0.02795	0.263574064312072	0.257933676346113
Q9NSU2	1232	0.59764741898935	0.0741786097204359	0.263205855167965	0.0326361675484281	0.0323319485738202	0.1232	0.1232	0.01516592	0.01232	0.448229493500672	0.497658705586941
Q9NSY1	3006	0.477926779141518	0.142341680830752	0.250491348022785	0.0745495396759455	0.0546906523289999	0.3006	0.3006	0.0903303	0.03006	0.249687890137328	0.423170621155586
Q9NT62	4939	0.399365215071803	0.284233378864792	0.171559409552605	0.122078282679051	0.0227637138317493	0.4939	0.4939	0.24388782	0.04939	0.168406871000337	0.15716238646332
Q9NTG7	1128	0.800989672835429	0.0922148248100659	0.0879654344764793	0.0101184065834078	0.00871166129461829	0.1128	0.1128	0.01271256	0.01128	0.470145745181006	0.462646303297953
Q9NTI5	3274	0.51310328783873	0.155867812904686	0.23638911985585	0.0717861875499312	0.0228535918508023	0.3274	0.3274	0.10715802	0.03274	0.234027615258601	0.241479766706062
Q9NTJ5	3439	0.503899061347134	0.153425102148637	0.247196614123466	0.0752451686467543	0.0202340537340078	0.3439	0.3439	0.11823282	0.03439	0.225326723749437	0.211921015164077
Q9NTK5	2528	0.597982323967108	0.209716608640367	0.129497511749883	0.0453982832907859	0.0174052723518556	0.2528	0.2528	0.06388256	0.02528	0.283527076835838	0.277138327181559
Q9NTM9	3321	0.568498193302695	0.186733933899309	0.171776452876621	0.0564066249439525	0.016584794977423	0.3321	0.3321	0.1102572	0.03321	0.231481481481482	0.227215678161731
Q9NTX5	1209	0.810849153758409	0.0734176155210122	0.0993682045108147	0.00898983051139662	0.00737519569836743	0.1209	0.1209	0.01460472	0.01209	0.452898550724638	0.450668126273277
Q9NTZ6	1993	0.693914307779061	0.126667010341223	0.140709753780174	0.0256720998483933	0.0130368282511485	0.1993	0.1993	0.03970056	0.01993	0.334224598930481	0.336791249233864
Q9NUB1	1972	0.713539625677273	0.124011566535439	0.128794989891898	0.0223729959352699	0.0112808219601196	0.1972	0.1972	0.03886812	0.01972	0.336587007741501	0.335201848277222
Q9NUG6	938	0.819198756640374	0.0719354310823969	0.0925935786018908	0.00812267209579861	0.00814956157954016	0.0938	0.0938	0.00878906	0.00938	0.516262261228704	0.500826238249709
Q9NUI1	2340	0.625030095805608	0.161566731193752	0.156019085249807	0.0403129766366834	0.0170711111141501	0.234	0.234	0.0547326	0.0234	0.299490865528601	0.297488585830174
Q9NUJ1	4235	0.493705457293027	0.19181515906614	0.212236921214716	0.0824387922418837	0.0198036701842333	0.4235	0.4235	0.1793099	0.04235	0.19105846388995	0.193693204509271
Q9NUL5	2806	0.607650553737245	0.146594577259974	0.185722060373647	0.0447898621602056	0.0152429464689285	0.2806	0.2806	0.0787083	0.02806	0.26281208935611	0.253910267019076
Q9NUM4	6571	0.331788156028603	0.225152984410397	0.248775924508226	0.168795010440778	0.0254879246119951	0.6571	0.6571	0.4317147	0.06571	0.132100396301189	0.13118972392028
Q9NUP1	4040	0.488409637769875	0.21149484297886	0.194203923257458	0.0840738369515371	0.0218177590422702	0.404	0.404	0.1631756	0.0404	0.198452073824171	0.206038626932643
Q9NUP7	2688	0.592055712336496	0.14414488042079	0.198141252292199	0.0482230370589088	0.0174351178916061	0.2688	0.2688	0.07222656	0.02688	0.27122321670735	0.265543829319397
Q9NUP9	2932	0.630797770955136	0.156955470038839	0.159108538530506	0.0395759172449216	0.0135623032305968	0.2932	0.2932	0.08593692	0.02932	0.254388196387688	0.255226899004741
Q9NUQ6	2267	0.666997485413847	0.152855990017636	0.135826395350018	0.0311141649565923	0.0132059642619068	0.2267	0.2267	0.05137022	0.02267	0.306184935701163	0.297967638966059
Q9NUQ7	4394	0.249838590382294	0.104301473857534	0.428911529013884	0.179022100257795	0.0379263064884933	0.4394	0.4394	0.19302842	0.04394	0.185425551641016	0.174817169931312
Q9NUQ8	3596	0.52641634863192	0.195912633549902	0.187815779391256	0.0698780874862889	0.0199771509406339	0.3596	0.3596	0.1292762	0.03596	0.217627856365615	0.222325946604447
Q9NUQ9	3527	0.565932890968128	0.180051668638335	0.179166386812964	0.0569839586626487	0.0178650949179256	0.3527	0.3527	0.12436202	0.03527	0.220945647370747	0.238681640759746
Q9NUS5	4061	0.5180088966903	0.189878232874937	0.200894586904303	0.0736211171476985	0.0175971663827623	0.4061	0.4061	0.1648766	0.04061	0.197628458498024	0.192912711154952
Q9NUU6	3093	0.555305919615928	0.15590518822469	0.211508834721918	0.0593643518403936	0.0179157055970705	0.3093	0.3093	0.09563556	0.03093	0.244379276637341	0.23182831627122
Q9NUV7	3363	0.538480259585212	0.212140777315008	0.165341496424185	0.0651193538098078	0.0189181128657871	0.3363	0.3363	0.11306406	0.03363	0.229252636405319	0.225115220795692
Q9NUV9	4301	0.471767095290167	0.229109768611895	0.187208574773693	0.0908952690134319	0.0210192923108128	0.4301	0.4301	0.184943	0.04301	0.188679245283019	0.187815526970745
Q9NUY8	3304	0.563539412454099	0.163136504477371	0.19822636664146	0.057365932667165	0.017731783759905	0.3304	0.3304	0.10913112	0.03304	0.232396002788752	0.236116151109934
Q9NV31	2505	0.65726502106137	0.153600865468762	0.142377858642926	0.0332597823577768	0.0134964724691652	0.2505	0.2505	0.0627252	0.02505	0.285388127853881	0.288655978095753
Q9NV35	3364	0.577880917769986	0.187297683620982	0.16513425411326	0.0535056814862755	0.0161814630094963	0.3364	0.3364	0.11313132	0.03364	0.229200091680037	0.232201550609928
Q9NV70	3844	0.516341089656113	0.186986196964743	0.203434039539842	0.073651399111548	0.0195872747277542	0.3844	0.3844	0.14772492	0.03844	0.206483584555028	0.210076719468501
